,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
438,"Esther Blodgett (Janet Gaynor), una muchacha que aspira a convertirse en actriz, viaja a Hollywood, encuentra trabajo como camarera y conoce a un famoso actor en decadencia (Fredric March) por culpa de su adicción al alcohol, iniciándose una relación. Él se da cuenta del enorme talento de ella y se empeña en convertirla en una nueva estrella de la canción, introduciéndola en el mundo de los musicales cinematográficos. Ambos se casan, y conforme ella asciende en su carrera y se convierte en una auténtica estrella, él poco a poco, se va autodestruyendo cada vez más.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.5800663630208129,False
439,"Durante la guerra de Vietnam, Sally Hyde (Jane Fonda) está casada con Bob Hyde (Bruce Dern), un capitán del ejército norteamericano que es enviado a la guerra. Sola y sin mucho que hacer, Sally decide inscribirse como voluntaria en el hospital militar para veteranos de su pueblo, donde trabaja su amiga Violet Munson (Penelope Milford). Cuando comienza a trabajar se reencuentra con un amigo de sus tiempos de estudiante, Luke Martin (Jon Voight). Luke ha quedado semiparalizado a causa de una herida recibida en Vietnam y debe desplazarse en una silla de ruedas. Pronto, la amistad existente entre ambos se transforma en atracción y pasión. Sally experimenta su primer orgasmo junto a Luke. Un hermano de Violet, Bill Munson (Robert Carradine) llega al hospital de regreso de Vietnam, afectado psíquicamente. Luke trata de apoyarlo, pero no lo consigue, y en un momento de descuido, Bill se suicida. Esto causa que Luke se obsesione con una idea: hacer todo lo posible para evitar que muchachos jóvenes sean enviados a la guerra. Sally lo apoya, y pronto se entera de que su marido viene de regreso. Siente que está enamorada de Luke y deberá tomar una decisión en su vida.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.4720508153775327,False
440,"En la mañana del 6 de junio de 1944, comienzo de la invasión de Normandía, los soldados estadounidenses se preparan para desembarcar en la playa de Omaha. Nada más abrirse las puertas de sus lanchas de desembarco son recibidos por un feroz fuego de Ametralladoras MG 42 y artillería alemana, que masacra a muchos de los soldados en cuanto ponen pie en tierra. El capitán John H. Miller, al mando de la compañía Charlie del 2.º Batallón Ranger, sobrevive a la carnicería del desembarco, reúne a un grupo de soldados para intentar penetrar las defensas alemanas y abre brecha para avanzar desde la playa.",3,3_kuribayashi_capitán_kaffee_soldados,"['kuribayashi', 'capitán', 'kaffee', 'soldados', 'schofield', 'coronel', 'teniente', 'marina', 'alemán', 'soldado']","En la mañana del 6 de junio de 1944, comienzo de la invasión de Normandía, los soldados estadounidenses se preparan para desembarcar en la playa de Omaha. Nada más abrirse las puertas de sus lanchas de desembarco son recibidos por un feroz fuego de Ametralladoras MG 42 y artillería alemana, que masacra a muchos de los soldados en cuanto ponen pie en tierra. El capitán John H. Miller, al mando de la compañía Charlie del 2.º Batallón Ranger, sobrevive a la carnicería del desembarco, reúne a un grupo de soldados para intentar penetrar las defensas alemanas y abre brecha para avanzar desde la playa.",kuribayashi - capitán - kaffee - soldados - schofield - coronel - teniente - marina - alemán - soldado,1.0,True
441,"Dos marineros son condecorados por sus acciones de guerra en la Armada norteamericana. Joe (Gene Kelly) salvó la vida de Clarence (Frank Sinatra), por lo que se siente en deuda con él. De forma que Clarens, más tímido y apocado, consigue que Joe le enseñe a conseguir una chica de la que se enamora, la tía Susie (Kathryn Grayson).",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.2790009240660745,False
442,"Un ángel viene a la Tierra para ayudar a un ministro y a su esposa a recaudar fondos para una iglesia nueva. Sin embargo, el ministro es escéptico y no cree estar ante un auténtico ángel; y lo que es peor, se molesta por los continuos intentos del ángel de ayudarlos a él y a su esposa. Aunque finalmente las necesidades económicas le fuerzan a darle un voto de confianza a este supuesto ángel y a sus ideas...",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.4391763141527193,False
443,"Isabella (Ann Harding) es abandonada por su rico marido, tomando el mando de su familia decidida a rehacer su vida.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.517153689565111,False
444,"Will Hunting, de 20 años de edad y del sur de Boston, tiene un intelecto del nivel de un genio y una excelente memoria eidética; pero en lugar de explotar su talento opta por vivir una vida fácil y sin compromisos trabajando en la limpieza —quizá como ayudante del conserje— en el Instituto de Tecnología de Massachusetts, además de pasar su tiempo libre con sus amigos Chuckie Sullivan, Billy McBride, y Morgan O'Mally. El combinatorista ganador de la Medalla Fields, el profesor Gerald Lambeau plantea en la pizarra para sus alumnos un problema difícil, tomado de la teoría de grafos algebraicos, como un reto a sus estudiantes graduados, y el problema es resuelto rápida pero anónimamente. En realidad, fue Will quien lo resolvió. Lambeau publica un problema mucho más difícil pero Will es descubierto cuando intenta resolverlo y huye. Al mismo tiempo, durante una noche de copas con sus amigos conoce a Skylar, una estudiante británica a punto de graduarse en la Universidad de Harvard y obtener un título de posgrado en la Escuela de Medicina de la Universidad de Stanford, en California.[1]​",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.1765311803096796,False
445,"En 1280, el rey Eduardo I de Inglaterra invade y conquista Escocia tras la muerte de Alejandro III de Escocia, que no dejó heredero al trono. William Wallace es testigo de una traición del rey inglés contra un grupo de señores feudales locales, sobrevive a la muerte de su padre y su hermano, y es llevado al extranjero en una peregrinación por toda Europa por su tío paterno Argyle, donde es educado. Años después, Eduardo I le otorga a sus nobles tierras y privilegios en Escocia y así mismo concede a nobles Escoceses, para conseguir su apoyo tierras en Inglaterra, incluida la primae nocte. Mientras tanto, Wallace regresa a Escocia y se enamora de su amiga de la infancia Murron MacClannough, y los dos se casan en secreto para evitar la primae nocte. Wallace rescata a Murron de ser violada por soldados ingleses, pero mientras lucha contra su segundo intento, Murron es capturada y ejecutada públicamente. En venganza, Wallace lidera a su clan y asesina a la guarnición inglesa en su ciudad natal y envía a la guarnición invasora de Lanark de regreso a [[Inglaterra",4,4_amsterdam_reina_rey_castillo,"['amsterdam', 'reina', 'rey', 'castillo', 'maurice', 'trono', 'príncipe', 'princesa', 'torneo', 'ingleses']","A su regreso de las Cruzadas, el rey Ricardo Corazón de León (Norman Wooland) es apresado en Austria. Para su rescate es necesaria una elevada suma de dinero que su hermano Juan sin Tierra (Guy Rolfe) se niega a pagar, ya que así puede seguir usurpando el trono de Inglaterra. Entre los partidarios de Ricardo se encuentra el caballero sajón Wilfred de Ivanhoe (Robert Taylor), quien lucha por conseguir el rescate. Ivanhoe era hijo de Cedric el sajón (Finlay Currie), dirigente de la resistencia sajona frente a la dominación normanda. Pero éste había renegado de su hijo porque había marchado a las Cruzadas sin su autorización, abandonando temporalmente a Lady Rowena (Joan Fontaine), última descendiente de la realeza sajona. ",amsterdam - reina - rey - castillo - maurice - trono - príncipe - princesa - torneo - ingleses,1.0,True
446,"La película aborda la historia de Paul Bäumer (Felix Kammerer), un joven estudiante alemán de diecisiete años,[5]​ que se alista —junto con un grupo de amigos y sin el apoyo familiar para hacerlo— para combatir en la Primera Guerra Mundial. El entusiasmo que muestran por acudir al frente, repletos de patriotismo y camaradería, se termina al afrontar la realidad de las trincheras en las líneas de combate en el norte de Francia.[2]​[3]​ Frente a los alardes iniciales de que estarían marchando hacia París en seis semanas, Paul y sus amigos Albert (Aaron Hilmer), Ludwig (Adrian Grunewald) y Katczinsky (Albrecht Schuch), a quien conocen en las trincheras, se enfrentan a la muerte de sus compañeros durante dieciocho meses.[5]​[13]​ Un tema central del largometraje es la «pérdida del idealismo y la cruel desilusión de los jóvenes».[14]​[15]​",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.2700245837763434,False
447,"En 1868, Jo March, profesora de la ciudad de Nueva York, acude al Sr. Dashwood, un editor que acepta publicar una historia que ha escrito. Su hermana menor, Amy, que está en París con la tía March, asiste a una fiesta con su amigo de la escuela y vecino, Theodore ""Laurie"" Laurence. Amy se enoja por el comportamiento de Laurie, que se encuentra ebrio y se burla de ella por su intención de casarse con el rico empresario Fred Vaughn. En Nueva York, Jo se siente herida cuando Friedrich Bhaer, un profesor enamorado de ella, critica constructivamente sus escritos, lo que hace que dé por terminada su amistad. Después de enterarse por una carta de que la enfermedad de su hermana menor Beth ha empeorado, Jo regresa a su casa en Concord, Massachusetts.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.479457926573418,False
448,"En China, Evelyn Quan Wang se enamora de Waymond Wang y, en contra de las objeciones de su padre Gong Gong, se fuga con él a los Estados Unidos. La pareja abre una lavandería en California y tiene una hija, Joy. Años más tarde, la lavandería es auditada por el Servicio de Impuestos Internos de los Estados Unidos (IRS). Por su parte, Waymond quiere entregarle los papeles de divorcio a Evelyn, mientras Gong Gong llega de visita. Al mismo tiempo, Joy quiere que su madre acepte a su novia no china, Becky, sobre quien Evelyn le miente a Gong Gong. En una reunión conflictiva con la inspectora del IRS Deirdre Beaubeirdre, Alpha-Waymond, una versión de su esposo de un universo conocido como ""Alfaverso"", toma posesión brevemente del cuerpo de Waymond. Alpha-Waymond le explica a Evelyn que existen muchos universos paralelos porque cada elección de vida crea un nuevo universo. ",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.4967188190570656,False
449,"La película se desarrolla en el año 64 de nuestra era, durante el reinado de Nerón, y gira en torno al amor entre el general romano Marco Vinicio y Ligia, convertida al cristianismo, religión que comenzaba a propagarse en la plenitud del paganismo. Y, por tanto, debía permanecer oculta, clandestina; de lo contrario, sus seguidores no solo eran execrados, sino también perseguidos y matados impunemente.",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.8067176706071414,False
450,"Sheryl Hoover (Toni Collette) es una agotada madre de dos hijos, que vive en Albuquerque, Nuevo México. Su hermano Frank (Steve Carell) es un homosexual estudioso del escritor francés Marcel Proust que vive temporalmente en la casa con la familia luego de haber intentado suicidarse. Richard (Greg Kinnear), su esposo, trata de construir una carrera como motivador profesional. Dwayne (Paul Dano) es un adolescente conflictivo que ha jurado mantener silencio hasta cumplir su sueño de convertirse en piloto de pruebas. El padre de Richard, Edwin (Alan Arkin), un veterano de la Segunda Guerra Mundial recientemente expulsado de un asilo para ancianos por usar y vender heroína, también vive con la familia; tiene una relación muy estrecha con su nieta de siete años de edad, Olive (Abigail Breslin).",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.29345294698370605,False
451,"Se narra la vida de una familia durante cuatro décadas, paralela al nacimiento y desarrollo de la ciudad de Osage, en el territorio de Oklahoma —a partir de 1907, estado de Oklahoma—. La película empieza a finales del siglo XIX y termina con las aspiraciones políticas en los años 1920. Hay un momento culminante, que es la carrera de diligencias, que se desarrolló en la realidad.",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.6380700817101375,False
452,"En África, el cazador y guía Allan Quatermain (Stewart Granger) acepta el encargo de la joven dama Elizabeth (Deborah Kerr) de acompañarla a un territorio poco conocido con el propósito de encontrar a su marido. En su ruta tendrán que enfrentarse a una tribu de nativos hostiles. Entre ambos surge una fuerte atracción.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.5405119309409376,False
453,"Un comerciante norteamericano y su joven socio emprenden la búsqueda de la hija de un misionero que ha desaparecido en la selva africana. Finalmente logran descubrir que vive como una diosa blanca en el poblado de una tribu, pero los planes de rescate se complican cuando ambos hombres se enamoran de ella.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.17056287591286545,False
454,"El actor y director de teatro Yūsuke Kafuku está casado con Oto, una guionista. Oto concibe sus historias durante el sexo y se las narra a Yūsuke. Después de ver a su esposo en una interpretación de Esperando a Godot, Oto le presenta a Yūsuke a su colaborador habitual, el joven actor Kōji Takatsuki. Cuando Yūsuke regresa a casa temprano un día, encuentra a su esposa teniendo sexo con el joven. Él se va en silencio sin ser visto y no se lo cuenta a ella. Un día, cuando Yūsuke se va al trabajo, Oto le dice que quiere hablar con él más tarde esa noche. Yūsuke regresa tarde a casa y encuentra a Oto muerta por una hemorragia cerebral. Después de su funeral, Yūsuke sufre una crisis nerviosa durante una actuación de Tío Vania de Chéjov y no puede continuar con el espectáculo.",3,3_kuribayashi_capitán_kaffee_soldados,"['kuribayashi', 'capitán', 'kaffee', 'soldados', 'schofield', 'coronel', 'teniente', 'marina', 'alemán', 'soldado']","En la mañana del 6 de junio de 1944, comienzo de la invasión de Normandía, los soldados estadounidenses se preparan para desembarcar en la playa de Omaha. Nada más abrirse las puertas de sus lanchas de desembarco son recibidos por un feroz fuego de Ametralladoras MG 42 y artillería alemana, que masacra a muchos de los soldados en cuanto ponen pie en tierra. El capitán John H. Miller, al mando de la compañía Charlie del 2.º Batallón Ranger, sobrevive a la carnicería del desembarco, reúne a un grupo de soldados para intentar penetrar las defensas alemanas y abre brecha para avanzar desde la playa.",kuribayashi - capitán - kaffee - soldados - schofield - coronel - teniente - marina - alemán - soldado,0.3713971519545632,False
455,"El fiscal Stanley Banks (Spencer Tracy) está muy nervioso porque su preciosa hija mayor Kay (Elizabeth Taylor) le ha comunicado su decisión de casarse con Buckley Dunstan (Don Taylor). Este casamiento provoca en su divertida familia una actividad endiablada que se traduce en nervios y alteraciones. Banks está demasiado ocupado con la lista de invitados, nada menos que trescientos. Todo debe estar preparado, no puede fallar nada en el día más importante en la vida de Kay, pero el caos es inevitable. El problema es que Stanley Banks y su esposa Ellie Banks, (Joan Bennet), se resisten a desprenderse de su hija. Sólo cuando estén sumergidos en la desbordante actividad de los preparativos se darán cuenta de que quizá estén sacando las cosas de quicio.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.46863119916523066,False
456,"En 2005, unos arqueólogos japoneses exploran túneles en Iwo Jima y encuentran algo enterrado en el suelo.",3,3_kuribayashi_capitán_kaffee_soldados,"['kuribayashi', 'capitán', 'kaffee', 'soldados', 'schofield', 'coronel', 'teniente', 'marina', 'alemán', 'soldado']","En la mañana del 6 de junio de 1944, comienzo de la invasión de Normandía, los soldados estadounidenses se preparan para desembarcar en la playa de Omaha. Nada más abrirse las puertas de sus lanchas de desembarco son recibidos por un feroz fuego de Ametralladoras MG 42 y artillería alemana, que masacra a muchos de los soldados en cuanto ponen pie en tierra. El capitán John H. Miller, al mando de la compañía Charlie del 2.º Batallón Ranger, sobrevive a la carnicería del desembarco, reúne a un grupo de soldados para intentar penetrar las defensas alemanas y abre brecha para avanzar desde la playa.",kuribayashi - capitán - kaffee - soldados - schofield - coronel - teniente - marina - alemán - soldado,0.36244113812628087,True
457,"En Gloucester, Massachusetts, una familia sorda dirige un negocio de pesca. Ruby (Emilia Jones), que tiene 17 años y es la única miembro oyente de la familia, ayuda a sus padres y a su hermano, todos sordos, en el negocio. En el instituto, se une al club del coro, donde se siente atraída por Miles (Ferdia Walsh-Peelo), su compañero de dúo y descubre su pasión por el canto. Su director de coro Bernardo Villalobos, Mr. B (Eugenio Derbez), la anima a considerar la posibilidad de estudiar música en el prestigioso Berklee College of Music de Boston y ella tiene que decidir entre ayudar a su familia o perseguir su sueño.[3]​",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.5418362748374355,False
458,"Un actor de teatro llamado Frank Elgin (Bing Crosby) lleva una década en decadencia afectado por el alcoholismo y con un gran complejo de culpabilidad debido a la muerte del único hijo de la pareja. Bernie Dodd (William Holden), su director de escena, y Georgie (Grace Kelly), su esposa, intentarán luchar por sacarle del triste estado en que se encuentra, aunque las cosas no van a resultar nada fáciles.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.3227028282974016,False
459,"El profesor Kantorek da un apasionado discurso a sus alumnos alemanes sobre la gloria de servir en el Ejército y «salvar a la Patria». A un paso de convertirse en hombres, estos estudiantes, liderados por Paul Bäumer, se animan a formar parte del ejército como la nueva 2ª Compañía. Sus románticas ilusiones se desvanecen rápidamente durante un breve pero exigente entrenamiento bajo las órdenes del abusivo cabo Himmelstoss.",3,3_kuribayashi_capitán_kaffee_soldados,"['kuribayashi', 'capitán', 'kaffee', 'soldados', 'schofield', 'coronel', 'teniente', 'marina', 'alemán', 'soldado']","En la mañana del 6 de junio de 1944, comienzo de la invasión de Normandía, los soldados estadounidenses se preparan para desembarcar en la playa de Omaha. Nada más abrirse las puertas de sus lanchas de desembarco son recibidos por un feroz fuego de Ametralladoras MG 42 y artillería alemana, que masacra a muchos de los soldados en cuanto ponen pie en tierra. El capitán John H. Miller, al mando de la compañía Charlie del 2.º Batallón Ranger, sobrevive a la carnicería del desembarco, reúne a un grupo de soldados para intentar penetrar las defensas alemanas y abre brecha para avanzar desde la playa.",kuribayashi - capitán - kaffee - soldados - schofield - coronel - teniente - marina - alemán - soldado,0.6011126444810108,False
460,"Tom Jones (Albert Finney), hijo ilegítimo de una mujer pobre, es adoptado y educado por el caballero más adinerado de la comarca, el señor Allworthy (George Devine). El joven Tom disfruta en su mansión rodeado de lujos y de mujeres. Un día Tom se enamora de su vecina, Sophie Western (Susannah York), pero Tom está estigmatizado por ser hijo ilegítimo, y se ve incapaz de casarse con ella.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.22836308806666586,False
461,"En Míchigan, el abogado de un pueblo pequeño, Paul Biegler (James Stewart), un exfiscal de distrito que perdió su intento de reelección, pasa la mayor parte de su tiempo en pescar, tocar el piano y salir con su alcohólico amigo y colega Parnell McCarthy (Arthur O'Connell) y su secretaria sardónica Maida Rutledge (Eve Arden).",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.41800702936484646,False
